	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
1401	2732507	СПОСОБ И УСТРОЙСТВО ДЛЯ РЕГИСТРАЦИИ ЛИЧНОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2732507&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	H04L9/32	PC4A Государственная регистрация договора об отчуждении исключительного права	11.03.2021 РД0357334	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1402	2732507	СПОСОБ И УСТРОЙСТВО ДЛЯ РЕГИСТРАЦИИ ЛИЧНОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2732507&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	H04L9/32	PC4A Государственная регистрация договора об отчуждении исключительного права	20.04.2021 РД0360918	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Эдванст Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1403	2694292	СИСТЕМЫ СНАБЖЕНИЯ АЭРОЗОЛЕМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2694292&TypeFile=html	НИКОВЕНЧЕРС ХОЛДИНГЗ ЛИМИТЕД (GB)	A24F47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	12.05.2021 РД0362707	НИКОВЕНЧЕРС ХОЛДИНГЗ ЛИМИТЕД (GB)	НИКОВЕНЧЕРС ТРЕЙДИНГ ЛИМИТЕД (GB)	Договор отчуждения	нет данных об условиях	"101000, Москва, ул. Мясницкая, 13, стр. 5, ООО ""Союзпатент"""																																																																																		
1404	2691369	СПОСОБ ПОЛУЧЕНИЯ ФИЛЬТРУЮЩЕГО МАТЕРИАЛА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2691369&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" (RU)"	B01D39/18	QB4A Государственная регистрация предоставления права использования по договору	08.07.2020 РД0335692	Федеральное государственное автономное образовательное учреждение высшего образования «Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина» (RU)	Общество с ограниченной ответственностью «Метинвест Азия» (RU)	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе																																																																																		
1405	2686655	УСТАНОВКА ДЛЯ ПОЛУЧЕНИЯ СЖИЖЕННОГО ПРИРОДНОГО ГАЗА (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2686655&TypeFile=html	Курочкин Андрей Владиславович (RU)	F25J1/00	PC4A Государственная регистрация договора об отчуждении исключительного права	01.02.2021 РД0353522	Курочкин Андрей Владиславович (RU)	"Общество с ограниченной ответственностью Научно-исследовательский и проектный институт ""ПЕГАЗ"" (RU)"	Договор отчуждения	нет данных об условиях	"450077, Республика Башкортостан, г. Уфа, Верхнеторговая площадь, 6, БЦ «Нестеров», 4 этаж, помещения 1-16, ООО НИПИ ""ПЕГA3"", специалисту по интеллектуальной собственности Шангараевой Г.С."																																																																																		
1406	2708249	ЭЛЕКТРОННАЯ СИСТЕМА ОБРАЗОВАНИЯ АЭРОЗОЛЯ И ИСПАРИТЕЛЬ ДЛЯ ТАКОЙ СИСТЕМЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2708249&TypeFile=html	НИКОВЕНЧЕРС ХОЛДИНГЗ ЛИМИТЕД (GB)	A24F47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	12.05.2021 РД0362707	НИКОВЕНЧЕРС ХОЛДИНГЗ ЛИМИТЕД (GB)	НИКОВЕНЧЕРС ТРЕЙДИНГ ЛИМИТЕД (GB)	Договор отчуждения	нет данных об условиях	"101000, Москва, ул. Мясницкая, 13, стр. 5, ООО ""Союзпатент"""																																																																																		
1407	2692199	СПОСОБ УПРАВЛЕНИЯ ТЕХНОЛОГИЧЕСКИМ РЕЖИМОМ УСТАНОВКИ МЕМБРАННОГО ВЫДЕЛЕНИЯ ГЕЛИЕВОГО КОНЦЕНТРАТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2692199&TypeFile=html	"Общество с ограниченной ответственностью ""Газпром добыча Ноябрьск"" (RU)"	F17D1/04	PC4A Государственная регистрация договора об отчуждении исключительного права	21.03.2022 РД0391434	"Общество с ограниченной ответственностью ""Газпром добыча Ноябрьск"" (RU)"	"Публичное акционерное общество ""Газпром"" (RU)"	Договор отчуждения	нет данных об условиях	"190900, Санкт-Петербург, BOX 1255, ПАО ""Газпром"""																																																																																		
1408	2696098	КАТАЛИТИЧЕСКАЯ ОКИСЛИТЕЛЬНАЯ КОМПОЗИЦИЯ ДЛЯ ОБЕССЕРИВАНИЯ СЫРОЙ НЕФТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2696098&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (МГУ) (RU)"	B01J31/34	QB4A Государственная регистрация предоставления права использования по договору	07.09.2020 РД0340110	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (RU)"	"Общество с ограниченной ответственностью ""БОЛОГОЕНЕФТЕПРОДУКТ"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
1409	2704862	Штамм Streptomyces sp., выделенный из байкальских эндемичных амфипод - продуцент антибиотика актифенола	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2704862&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Иркутский государственный университет"" (RU)"	C12N1/20	QB4A Государственная регистрация предоставления права использования по договору	10.06.2022 РД0399986	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Иркутский государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""Научно-производственная компания ""Микотех"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
1410	2700168	СПОСОБ ОПРЕДЕЛЕНИЯ МЕСТА НЕСИММЕТРИЧНОГО КОРОТКОГО ЗАМЫКАНИЯ НА ЛИНИИ ЭЛЕКТРОПЕРЕДАЧИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2700168&TypeFile=html	Лесных Елена Владимировна (RU),Бурянина Надежда Сергеевна (RU),Королюк Юрий Федорович (RU)	G01R31/08	PC4A Государственная регистрация договора об отчуждении исключительного права	01.02.2021 РД0353519	Бурянина Надежда Сергеевна (RU),Королюк Юрий Федорович (RU),Лесных Елена Владимировна (RU)	"Федеральное государственное автономное образовательное учреждение высшего образования ""Северо-Восточный федеральный университет имени М.К. Аммосова"" (RU)"	Договор отчуждения	нет данных об условиях	"677000, Республика Саха (Якутия), г. Якутск, ул. Белинского, 58, Федеральное государственное автономное образовательное учреждение высшего образования ""Северо-Восточный федеральный университет имени М.К. Аммосова"""																																																																																		
1411	2686441	МИКРОМЕХАНИЧЕСКИЙ ГИРОСКОП	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2686441&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский политехнический университет"" (RU)"	G01C19/56	QB4A Государственная регистрация предоставления права использования по договору	26.11.2020 РД0347647	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский политехнический университет"" (RU)"	"Акционерное общество ""Научно-исследовательский институт полупроводниковых приборов"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
1412	2696720	Пояс крепления кабеля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2696720&TypeFile=html	Падерин Алексей Вольдемарович (RU)	E21B17/00	QB4A Государственная регистрация предоставления права использования по договору	02.02.2022 РД0387159	Падерин Алексей Вольдемарович (RU)	Общество с ограниченной ответственностью «Торговый дом Урал ИНВЕСТ» (RU)	лицензионный	неисключительная лицензия на срок до 25.10.2038 на территории РФ.	нет данных об адресе																																																																																		
1413	2690158	Шлюз транспортный локализующей системы безопасности атомной электростанции	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2690158&TypeFile=html	"Акционерное общество ""Волгодонский научно-исследовательский и проектно-конструкторский институт атомного машиностроения"" (АО ""ВНИИАМ"") (RU)"	G21F7/005	PC4A Государственная регистрация договора об отчуждении исключительного права	25.05.2021 РД0364289	"Акционерное общество ""Волгодонский научно-исследовательский и проектно-конструкторский институт атомного машиностроения"" (RU)"	"Акционерное общество ""Инжиниринговая компания ""АЭМ-технологии"" (RU)"	Договор отчуждения	нет данных об условиях	"196650, Санкт-Петербург, г. Колпино, ул. Финляндская, 13, лит. ВМ, пом. 469, АО ""АЭМ-технологии"""																																																																																		
1414	2696112	СПОСОБ ЗАЩИТЫ ДЕРЕВА ОТ НАСЕКОМЫХ-ВРЕДИТЕЛЕЙ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2696112&TypeFile=html	Крыжановский Эдвард Владимирович (RU),Григорян Армен Гарегинович (RU)	A01M1/00	PC4A Государственная регистрация договора об отчуждении исключительного права	29.04.2020 РД0332005	Крыжановский Эдвард Владимирович (RU),Григорян Армен Гарегинович (RU)	"Общество с ограниченной ответственностью ""Пальмалайф"" (RU)"	Договор отчуждения	нет данных об условиях	"119435, Москва, а/я 30, ООО ""Интеллектуальный капитал"""																																																																																		
1415	2692588	НАСОС	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2692588&TypeFile=html	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	F04B47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	01.10.2020 РД0342478	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	"Публичное акционерное общество ""Татнефть"" им. В.Д. Шашина (RU)"	Договор отчуждения	нет данных об условиях	"423462, Республика Татарстан, г. Альметьевск, ул. Тельмана, 88, 6-й этаж, ЦТР, ОРИС, ПАО ""Татнефть"" им. В.Д. Шашина"																																																																																		
1416	2705135	Методика комплексного выбора композиции растворителя для воздействия на битуминозную нефть	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2705135&TypeFile=html	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	E21B37/06	PC4A Государственная регистрация договора об отчуждении исключительного права	14.07.2020 РД0336377	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	"Публичное акционерное общество ""Татнефть"" им. В.Д. Шашина (RU)"	Договор отчуждения	нет данных об условиях	"423462, Республика Татарстан, г. Альметьевск, ул. Тельмана, 88, 6-й этаж, Публичное акционерное общество ""Татнефть"" им. В.Д. Шашина, ЦТР, ОРИС"																																																																																		
1417	2698992	ВСАСЫВАЮЩИЙ КЛАПАН СКВАЖИННОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2698992&TypeFile=html	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	F04B53/10	PC4A Государственная регистрация договора об отчуждении исключительного права	01.10.2020 РД0342478	"Государственное бюджетное образовательное учреждение высшего образования ""Альметьевский государственный нефтяной институт"" (RU)"	"Публичное акционерное общество ""Татнефть"" им. В.Д. Шашина (RU)"	Договор отчуждения	нет данных об условиях	"423462, Республика Татарстан, г. Альметьевск, ул. Тельмана, 88, 6-й этаж, ЦТР, ОРИС, ПАО ""Татнефть"" им. В.Д. Шашина"																																																																																		
1418	2694105	ДИАГНОСТИКА НЕИСПРАВНОСТЕЙ ВО ВРЕМЯ ИСПЫТАНИЯ ТУРБИННОЙ УСТАНОВКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2694105&TypeFile=html	СИМЕНС АКЦИЕНГЕЗЕЛЛЬШАФТ (DE)	G01M15/14	PC4A Государственная регистрация договора об отчуждении исключительного права	30.05.2022 РД0398809	СИМЕНС АКЦИЕНГЕЗЕЛЛЬШАФТ (DE)	СИМЕНС ЭНЕРДЖИ ГЛОБАЛ ГМБХ & КО. КГ (DE)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1419	2735617	СПОСОБ, УСТРОЙСТВО И СИСТЕМА ОТОБРАЖЕНИЯ ИНФОРМАЦИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2735617&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	G06F16/435	PC4A Государственная регистрация договора об отчуждении исключительного права	11.03.2021 РД0357334	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1420	2735617	СПОСОБ, УСТРОЙСТВО И СИСТЕМА ОТОБРАЖЕНИЯ ИНФОРМАЦИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2735617&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	G06F16/435	PC4A Государственная регистрация договора об отчуждении исключительного права	20.04.2021 РД0360918	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Эдванст Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1421	2691749	Способ определения деаэрирующих свойств масел и устройство для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2691749&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	G01N33/00	PC4A Государственная регистрация договора об отчуждении исключительного права	29.11.2021 РД0381606	"Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	"Публичное акционерное общество ""Газпром"" (RU), Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	Договор отчуждения	нет данных об условиях	"190900, Санкт-Петербург, BOX 1255, ПАО ""Газпром"""																																																																																		
1422	2702455	Способ ликвидации перетоков флюидов в скважине	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2702455&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	E21B33/13	PC4A Государственная регистрация договора об отчуждении исключительного права	16.04.2021 РД0360696	"Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	"Публичное акционерное общество ""Газпром"" (RU), Общество с ограниченной ответственностью ""Научно-исследовательский институт природных газов и газовых технологий - Газпром ВНИИГАЗ"" (RU)"	Договор отчуждения	нет данных об условиях	"ПАО ""Газпром"", BOX 1255, Санкт-Петербург, 190900"																																																																																		
1423	2694331	Способ двухэнергетической томографии в коническом пучке и схема устройства двухэнергетического детектора	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2694331&TypeFile=html	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (АО ""НИИТФА"") (RU)"	A61B6/03	PC4A Государственная регистрация договора об отчуждении исключительного права	15.12.2021 РД0382979	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (RU)"	"Акционерное общество ""Русатом Хэлскеа"" (RU)"	Договор отчуждения	нет данных об условиях	"115230, Москва, Варшавское ш., 46, пом. 45, АО ""Русатом Хэлскеа"""																																																																																		
1424	2702316	Способ верификации укладки пациента при дистанционной лучевой терапии и схема устройства двухэнергетического детектора	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2702316&TypeFile=html	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (АО ""НИИТФА"") (RU)"	A61B6/03	PC4A Государственная регистрация договора об отчуждении исключительного права	15.12.2021 РД0382979	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (RU)"	"Акционерное общество ""Русатом Хэлскеа"" (RU)"	Договор отчуждения	нет данных об условиях	"115230, Москва, Варшавское ш., 46, пом. 45, АО ""Русатом Хэлскеа"""																																																																																		
1425	2690105	Способ определения передаточных характеристик пикселей плоскопанельного детектора	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2690105&TypeFile=html	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (АО ""НИИТФА"") (RU)"	A61B6/00	PC4A Государственная регистрация договора об отчуждении исключительного права	15.12.2021 РД0382979	"Акционерное общество ""Научно-исследовательский институт технической физики и автоматизации"" (RU)"	"Акционерное общество ""Русатом Хэлскеа"" (RU)"	Договор отчуждения	нет данных об условиях	"115230, Москва, Варшавское ш., 46, пом. 45, АО ""Русатом Хэлскеа"""																																																																																		
1426	2713998	УСТРОЙСТВО ДЛЯ ОПРЕДЕЛЕНИЯ ПЛАНОВО-ВЫСОТНОГО ПОЛОЖЕНИЯ ПОДЗЕМНЫХ ТРУБОПРОВОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2713998&TypeFile=html	"Общество с ограниченной ответственностью ""Газпром трансгаз Краснодар"" (RU)"	G01B7/14	QB4A Государственная регистрация предоставления права использования по договору	18.11.2022 РД0414520	"Общество с ограниченной ответственностью ""Газпром трансгаз Краснодар"" (RU)"	"Общество с ограниченной ответственностью ""Специальное проектирование строительства"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
1427	2699202	УСТРОЙСТВО ДЛЯ НАНЕСЕНИЯ ЗАЩИТНОГО ПОКРЫТИЯ НА КОНТАКТНЫЙ ПРОВОД	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699202&TypeFile=html	Хорошевский Роман Алексеевич (RU)	B60L5/02	PC4A Государственная регистрация договора об отчуждении исключительного права	23.07.2020 РД0337087	Хорошевский Роман Алексеевич (RU)	"Общество с ограниченной ответственностью ""ЦЕНТР ЖЕЛЕЗНОДОРОЖНЫХ ИННОВАЦИЙ"" (RU)"	Договор отчуждения	нет данных об условиях	"127299, Москва, ул. Космонавта Волкова, 12, этаж 11, пом. XVI, ком. 1, ООО ""ЦЕНТР ЖЕЛЕЗНОДОРОЖНЫХ ИННОВАЦИЙ"", Татаринцеву В.А."																																																																																		
1428	2704000	Применение спиртов в качестве добавки к катализатору Граббса для получения смешанного катализатора процесса полимеризации композиций на основе дициклопентадиена	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2704000&TypeFile=html	Гусейнов Гасан Гусейн Оглы (RU)	C08F4/80	PC4A Государственная регистрация договора об отчуждении исключительного права	01.06.2020 РД0333751	Гусейнов Гасан Гусейн Оглы (RU)	Общество с ограниченной ответственностью «Сибизолстрой» (RU)	Договор отчуждения	нет данных об условиях	123060, Москва, а/я 40, Прозоровской Е.А.																																																																																		
1429	2700965	ЭЛЕМЕНТ, УСТРОЙСТВО И СПОСОБ НАГРЕВАНИЯ КУРИТЕЛЬНОГО МАТЕРИАЛА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2700965&TypeFile=html	БРИТИШ АМЕРИКЭН ТОБЭККО (ИНВЕСТМЕНТС) ЛИМИТЕД (GB)	A24F47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	08.04.2021 РД0359961	БРИТИШ АМЕРИКЭН ТОБЭККО (ИНВЕСТМЕНТС) ЛИМИТЕД (GB)	НИКОВЕНЧЕРС ТРЕЙДИНГ ЛИМИТЕД (GB)	Договор отчуждения	нет данных об условиях	"101000, Москва, ул. Мясницкая, 13, стр. 5, ООО ""Союзпатент"""																																																																																		
1430	2720955	ИЗДЕЛИЕ ДЛЯ ГЕНЕРИРОВАНИЯ ВДЫХАЕМОЙ СРЕДЫ И СПОСОБ НАГРЕВАНИЯ КУРИТЕЛЬНОГО МАТЕРИАЛА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2720955&TypeFile=html	БРИТИШ АМЕРИКЭН ТОБЭККО (ИНВЕСТМЕНТС) ЛИМИТЕД (GB)	A24F47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	08.04.2021 РД0359961	БРИТИШ АМЕРИКЭН ТОБЭККО (ИНВЕСТМЕНТС) ЛИМИТЕД (GB)	НИКОВЕНЧЕРС ТРЕЙДИНГ ЛИМИТЕД (GB)	Договор отчуждения	нет данных об условиях	"101000, Москва, ул. Мясницкая, 13, стр. 5, ООО ""Союзпатент"""																																																																																		
1431	2730087	СПОСОБ И УСТРОЙСТВО ДЛЯ РЕГИСТРАЦИИ БИОМЕТРИЧЕСКОЙ ИДЕНТИФИКАЦИИ И АУТЕНТИФИКАЦИИ БИОМЕТРИЧЕСКОЙ ИДЕНТИФИКАЦИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2730087&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	H04L9/32	PC4A Государственная регистрация договора об отчуждении исключительного права	11.03.2021 РД0357334	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1432	2730087	СПОСОБ И УСТРОЙСТВО ДЛЯ РЕГИСТРАЦИИ БИОМЕТРИЧЕСКОЙ ИДЕНТИФИКАЦИИ И АУТЕНТИФИКАЦИИ БИОМЕТРИЧЕСКОЙ ИДЕНТИФИКАЦИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2730087&TypeFile=html	АЛИБАБА ГРУП ХОЛДИНГ ЛИМИТЕД (KY)	H04L9/32	PC4A Государственная регистрация договора об отчуждении исключительного права	20.04.2021 РД0360918	Адвантейджес Нью Текнолоджиз Ко., Лтд. (KY)	Эдванст Нью Текнолоджиз Ко., Лтд. (KY)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1433	2679636	НОВЫЙ СПОСОБ ПОЛУЧЕНИЯ N,N'-БИС[2-(1Н-ИМИДАЗОЛ-4-ИЛ)ЭТИЛ]МАЛОНАМИДА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2679636&TypeFile=html	"Общество с ограниченной ответственностью ""ФАРМИНТЕРПРАЙСЕЗ"" (RU)"	C07D403/12	PC4A Государственная регистрация договора об отчуждении исключительного права	25.10.2021 РД0378412	"Общество с ограниченной ответственностью ""ФАРМИНТЕРПРАЙСЕЗ"" (RU)"	"Общество с ограниченной ответственностью ""ФАРМИНТЕРПРАЙСЕЗ АЛЛЕРДЖИ"" (RU)"	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1434	2679636	НОВЫЙ СПОСОБ ПОЛУЧЕНИЯ N,N'-БИС[2-(1Н-ИМИДАЗОЛ-4-ИЛ)ЭТИЛ]МАЛОНАМИДА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2679636&TypeFile=html	"Общество с ограниченной ответственностью ""ФАРМИНТЕРПРАЙСЕЗ"" (RU)"	C07D403/12	PC4A Государственная регистрация договора об отчуждении исключительного права	07.12.2022 РД0416464	"Общество с ограниченной ответственностью ""ФАРМИНТЕРПРАЙСЕЗ АЛЛЕРДЖИ"" (RU)"	"Общество с ограниченной ответственностью ""ВАЛЕНТА-ИНТЕЛЛЕКТ"" (RU), Небольсин Владимир Евгеньевич (RU)"	Договор отчуждения	нет данных об условиях	"121471, Москва, ул. Рябиновая, 26, стр. 10, Московский офис АО ""Валента Фарм"", Департамент по интеллектуальной собственности"																																																																																		
1435	2704626	УСТРОЙСТВО РЕГУЛИРОВКИ ИНДУКТИВНОСТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2704626&TypeFile=html	НИППОН СТИЛ КОРПОРЕЙШН (JP),ЕГУТИ ХАЙ ФРИКВЕНСИ КО., ЛТД. (JP)	H01F21/04	PC4A Государственная регистрация договора об отчуждении исключительного права	28.09.2021 РД0375813	НИППОН СТИЛ КОРПОРЕЙШН (JP),ЕГУТИ ХАЙ ФРИКВЕНСИ КО., ЛТД. (JP)	НИППОН СТИЛ КОРПОРЕЙШН (JP)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
1436	2706086	Мутантная рекомбинантная термостабильная фитаза	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2706086&TypeFile=html	"Акционерное общество ""Биоамид"" (RU),Федеральное государственное бюджетное учреждение ""Государственный научно-исследовательский институт генетики и селекции промышленных микроорганизмов Национального исследовательского центра ""Курчатовский институт"" (НИЦ ""Курчатовский институт"" - ГосНИИгенетика) (RU)"	C12N9/16	PC4A Государственная регистрация договора об отчуждении исключительного права	31.07.2020 РД0337776	"Акционерное общество ""Биоамид"" (RU),Федеральное государственное бюджетное учреждение ""Государственный научно-исследовательский институт генетики и селекции промышленных микроорганизмов Национального исследовательского центра ""Курчатовский институт"" (RU)"	"Акционерное общество ""Биоамид"" (RU)"	Договор отчуждения	нет данных об условиях	"410000, г. Саратов, Главпочтамт, а/я 62, ООО ""ПатентВолгаСервис"", Боровскому Д.А."																																																																																		
