	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
413	2783726	Способ получения монокарбоксилпроизводных деметаллированных нефтяных порфиринов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2783726&TypeFile=html	Миронов Николай Александрович (RU),Якубова Светлана Габидуллиновна (RU),Захарова Люция Ярулловна (RU)	C07D487/22	PC4A Государственная регистрация договора об отчуждении исключительного права	10.02.2023 РД0422253	Миронов Николай Александрович (RU),Якубова Светлана Габидуллиновна (RU),Захарова Люция Ярулловна (RU)	"Федеральное государственное бюджетное учреждение науки ""Федеральный исследовательский центр ""Казанский научный центр Российской академии наук"" (RU)"	Договор отчуждения	нет данных об условиях	420088, Республика Татарстан, г. Казань, ул. Арбузова, 8, ФИЦ КазНЦ РАН, патентный отдел																																																																																		
414	2757040	Способ получения монохлоруксусной кислоты	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2757040&TypeFile=html	"Общество с ограниченной ответственностью ""ПОЛИФАРМ ПЛЮС"" (ООО ""ПОЛИФАРМ ПЛЮС"") (RU)"	C07C51/363	PC4A Государственная регистрация договора об отчуждении исключительного права	09.06.2022 РД0399945	"Общество с ограниченной ответственностью ""ПОЛИФАРМ ПЛЮС"" (RU)"	"Общество с ограниченной ответственностью ""ХимТол"" (RU)"	Договор отчуждения	нет данных об условиях	107045, г. Москва, Сретенский бульвар, д. 5, а/я 97, для Мазур Н.З.																																																																																		
415	2785963	СПОСОБ ПОЛУЧЕНИЯ КОНДЕНСИРОВАННОГО ТРИЦИКЛИЧЕСКОГО СОЕДИНЕНИЯ И СООТВЕТСТВУЮЩЕГО ПРОМЕЖУТОЧНОГО СОЕДИНЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2785963&TypeFile=html	КейБиПи БАЙОСАЙЕНСИЗ КО., ЛТД. (CN)	C07D471/04	PC4A Государственная регистрация договора об отчуждении исключительного права	28.07.2023 РД0439129	КейБиПи БАЙОСАЙЕНСИЗ КО., ЛТД. (CN)	КБП БИОСАЕНСЕС ПТЕ., ЛТД. (SG)	Договор отчуждения	нет данных об условиях	"107045, Москва, Даев переулок, 20, ООО ""Иванов, Макаров и Партнеры"", Гизатуллиной Е.М."																																																																																		
416	2780263	Способ получения тепловой и электрической энергии, водорода и устройство для его реализации	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2780263&TypeFile=html	"Общество с ограниченной ответственностью ""Научно-технический центр ПРОМЕТЕЙ"" (RU)"	F24V30/00	PC4A Государственная регистрация договора об отчуждении исключительного права	06.03.2023 РД0424891	"Общество с ограниченной ответственностью ""Научно-технический центр ПРОМЕТЕЙ"" (RU)"	"Акционерное общество ""ПРОТОН"" (RU)"	Договор отчуждения	нет данных об условиях	"129337, г. Москва, ул. Вешних Вод, дом 8а, строение 1, оф. 9, Генеральному директору АО ""ПРОТОН"", Кулаковскому О.М."																																																																																		
417	2773208	СПОСОБ ПРОТЯГИВАНИЯ ШЛИЦЕВЫХ ОТВЕРСТИЙ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2773208&TypeFile=html	"Публичное акционерное общество ""ГАЗ"" (RU)"	B23D37/00	PC4A Государственная регистрация договора об отчуждении исключительного права	30.01.2023 РД0421313	"Публичное акционерное общество ""ГАЗ"" (RU)"	"Общество с ограниченной ответственностью ""Автомобильный завод ""ГАЗ"" (RU)"	Договор отчуждения	нет данных об условиях	"603004, г. Нижний Новгород, пр-т Ленина, 88, ООО ""Консалтинговый центр ""Группа ГАЗ"", ДПВиУС, Крюкову В.Г"																																																																																		
418	2765480	СПОСОБ РАДИОЭЛЕКТРОННОГО ПОДАВЛЕНИЯ РАДИОЛИНИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2765480&TypeFile=html	Задорожный Артем Анатольевич (RU)	F42D5/04	PC4A Государственная регистрация договора об отчуждении исключительного права	14.06.2022 РД0400113	Задорожный Артем Анатольевич (RU)	"Общество с ограниченной ответственностью ""ЭКОТКАНИ. ДИЗАЙН"" (RU)"	Договор отчуждения	нет данных об условиях	410054, г. Саратов, а/я 3315, Наумовой Е.В.																																																																																		
419	2762389	Способ распознавания абонента, совершающего нежелательные вызовы и способ обработки нежелательного вызова	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2762389&TypeFile=html	"Общество с ограниченной ответственностью ""Алгоритм"" (RU)"	H04W12/12	PC4A Государственная регистрация договора об отчуждении исключительного права	10.02.2023 РД0422264	"Общество с ограниченной ответственностью ""АЛГОРИТМ"" (RU)"	"Акционерное общество ""КВАНТУМ А РУС"" (RU)"	Договор отчуждения	нет данных об условиях	"ООО ""БЗ Коннект"" Юрчеико Андрею Владимировичу 119017. г. Москва, ул. Большая Ордынка д. 54 стр. 2, эт. 4 пом. I ком. 1-15. пом. II ком. 1-10"																																																																																		
420	2765934	СПОСОБ И УСТРОЙСТВО СПУСКА И ЦЕМЕНТИРОВАНИЯ ОБСАДНЫХ КОЛОНН	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2765934&TypeFile=html	Герилович Олег Николаевич (RU)	E21B33/04	PC4A Государственная регистрация договора об отчуждении исключительного права	27.04.2022 РД0395497	Герилович Олег Николаевич (RU)	"Общество с ограниченной ответственностью ""ГеронНефтеСервис"" (RU)"	Договор отчуждения	нет данных об условиях	"127018, Москва, ул. Октябрьская, д. 2, ООО ""Первая патентная компания"", ФИПС а/я 5А"																																																																																		
421	2774190	СПОСОБ СЕЛЕКТИВНОГО УДАЛЕНИЯ ПАРАФИНОВЫХ УГЛЕВОДОРОДОВ ИЗ УГЛЕВОДОРОДНЫХ ФРАКЦИЙ НЕФТИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2774190&TypeFile=html	Илюшников Дмитрий Сергеевич (RU)	C10G25/03	PC4A Государственная регистрация договора об отчуждении исключительного права	30.11.2022 РД0415913	Илюшников Дмитрий Сергеевич (RU)	"Акционерное общество ""НефтеХимСервис"" (RU)"	Договор отчуждения	нет данных об условиях	"654080, Кемеровская область-Кузбасс, г. Новокузнецк, пр-т Пионерский (Центральный район), д. 58, пом. 133, Генеральному директору АО ""Нефтехимсервис"" Степанову Ю.В."																																																																																		
422	2770029	Стабилизатор поперечной устойчивости кузова железнодорожного вагона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2770029&TypeFile=html	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (ООО ""ПРС"") (RU)"	B61F5/24	PC4A Государственная регистрация договора об отчуждении исключительного права	18.04.2023 РД0428998	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (RU)"	Павлов Сергей Викторович (RU)	Договор отчуждения	нет данных об условиях	195176, Санкт-Петербург, пр-кт Металлистов, 25, корп. 1, кв. 117, Семенову Александру Георгиевичу (для Павлова Сергея Викторовича)																																																																																		
423	2770029	Стабилизатор поперечной устойчивости кузова железнодорожного вагона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2770029&TypeFile=html	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (ООО ""ПРС"") (RU)"	B61F5/24	QB4A Государственная регистрация предоставления права использования по договору	26.05.2023 РД0432692	Павлов Сергей Викторович (RU)	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе																																																																																		
424	2767467	ТОРГОВЫЙ АППАРАТ, СИСТЕМА И СПОСОБ РЕАЛИЗАЦИИ ТОВАРОВ В САЛОНЕ ТРАНСПОРТНОГО СРЕДСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2767467&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙДИ ЛАБС"" (RU)"	B60N3/00	PC4A Государственная регистрация договора об отчуждении исключительного права	15.06.2023 РД0434472	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙДИ ЛАБС"" (RU)"	Райди Пте. Лтд. (SG)	Договор отчуждения	нет данных об условиях	143007, г. Одинцово, Можайское шоссе 22, ОПС №7, а/я №7																																																																																		
425	2776500	УДЛИНЕННОЕ КУРИТЕЛЬНОЕ ИЗДЕЛИЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2776500&TypeFile=html	ИМПЕРИАЛ ТОБАККО ВЕНЧУРЕЗ ЛИМИТЕД (GB)	A24C5/46	PC4A Государственная регистрация договора об отчуждении исключительного права	05.04.2023 РД0427893	ИМПЕРИАЛ ТОБАККО ВЕНЧУРС ЛИМИТЕД (GB)	ИМПЕРИАЛ ТОБАККО ЛИМИТЕД (GB)	Договор отчуждения	нет данных об условиях	"190900, Санкт-Петербург, BOX-1125, ""ПАТЕНТИКА"""																																																																																		
426	2773738	УЗЕЛ КРЕПЛЕНИЯ ШИНЫ МЕЖДРОССЕЛЬНЫХ ПЕРЕМЫЧЕК	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2773738&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ "" (ООО ""ИНФОТЕХ"") (RU)"	B61L1/00	PC4A Государственная регистрация договора об отчуждении исключительного права	14.12.2022 РД0417014	"Общество с ограниченной ответственностью ""Информационные технологии"" (RU)"	Фадеев Валерий Сергеевич (RU), Паладин Николай Михайлович (RU)	Договор отчуждения	нет данных об условиях	121614, Москва, а/я 2, Якшину А.А.																																																																																		
427	2785201	Устройства для приема и передачи информации на базе транспортного средства	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2785201&TypeFile=html	Аль-Зубейди Хальдун Саид (RU)	G02B27/00	PC4A Государственная регистрация договора об отчуждении исключительного права	27.12.2022 РД0418434	Аль-Зубейди Хальдун Саид (RU)	Аль-Зубейди Ахмед Хальдун (RU)	Договор отчуждения	нет данных об условиях	117624, Москва, ул. Скобелевская, 1, к. 3, кв. 17, Аль-Зубейди Ахмед Хальдун																																																																																		
428	2756842	УСТРОЙСТВО ВОЗДУШНОГО ОХЛАЖДЕНИЯ ЭЛЕКТРОДВИГАТЕЛЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2756842&TypeFile=html	"Закрытое акционерное общество ""Инновационный центр ""Бирюч"" (ЗАО ""ИЦ ""Бирюч"") (RU)"	H02K9/26	PC4A Государственная регистрация договора об отчуждении исключительного права	28.06.2023 РД0436031	"Закрытое акционерное общество ""Инновационный центр ""Бирюч"" (RU)"	"Общество с ограниченной ответственностью ""Транспорт Будущего"" (RU)"	Договор отчуждения	нет данных об условиях	"394018, г. Воронеж, ул. Таранченко, 40, ООО ""КРЦ ""ЭФКО-Каскад"", Отдел по защите интеллектуальной собственности"																																																																																		
429	2773383	УСТРОЙСТВО ДЕКОДИРОВАНИЯ КАДРОВ, СПОСОБ ДЕКОДИРОВАНИЯ КАДРОВ И ПРОГРАММА ДЛЯ ДЕКОДИРОВАНИЯ КАДРОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2773383&TypeFile=html	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	H04N19/52	PC4A Государственная регистрация договора об отчуждении исключительного права	27.07.2022 РД0403970	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	Годо Кайся АйПи Бридж 1 (JP)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
430	2776826	СПОСОБЫ И УСТРОЙСТВО ДЛЯ РАСПРЕДЕЛЕННОЙ БАЗЫ ДАННЫХ, КОТОРАЯ ПОЗВОЛЯЕТ УДАЛЯТЬ СОБЫТИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2776826&TypeFile=html	СВИРЛДЗ, ИНК. (US)	G06F16/23	PC4A Государственная регистрация договора об отчуждении исключительного права	27.03.2023 РД0426893	СВИРЛДЗ, ИНК. (US)	Хедера Хэшграф, ЭлЭлСи (US)	Договор отчуждения	нет данных об условиях	123242, Москва, Кудринская пл., 1, а/я 35, Носыревой Е.Л.																																																																																		
431	2775263	СПОСОБЫ И УСТРОЙСТВО ДЛЯ РАСПРЕДЕЛЕННОЙ БАЗЫ ДАННЫХ, СОДЕРЖАЩЕЙ АНОНИМНЫЕ ВХОДНЫЕ ДАННЫЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2775263&TypeFile=html	СВИРЛДЗ, ИНК. (US)	G06F16/27	PC4A Государственная регистрация договора об отчуждении исключительного права	27.03.2023 РД0426893	СВИРЛДЗ, ИНК. (US)	Хедера Хэшграф, ЭлЭлСи (US)	Договор отчуждения	нет данных об условиях	123242, Москва, Кудринская пл., 1, а/я 35, Носыревой Е.Л.																																																																																		
432	2766786	УСТРОЙСТВО ДЛЯ ФОРМИРОВАНИЯ ДВИГАТЕЛЬНЫХ НАВЫКОВ ХОДЬБЫ У ДЕТЕЙ С ДЕТСКИМ ЦЕРЕБРАЛЬНЫМ ПАРАЛИЧОМ И С ЗАБОЛЕВАНИЯМИ ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2766786&TypeFile=html	Коршунов Сергей Дмитриевич (RU)	A61H3/00	PC4A Государственная регистрация договора об отчуждении исключительного права	17.04.2023 РД0428759	Коршунов Сергей Дмитриевич (RU)	"Общество с ограниченной ответственностью ""СТЕП ФОРВАРД"" (RU)"	Договор отчуждения	нет данных об условиях	634512, Томская обл., Томский р-н, д. Кисловка, мкр. Северный парк, ул. Цветаевой, д. 13, кв. 72, Коршунову С.Д.																																																																																		
433	2768971	УСТРОЙСТВО КОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ, СПОСОБ КОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ, ПРОГРАММА КОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ, УСТРОЙСТВО ДЕКОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ, СПОСОБ ДЕКОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ И ПРОГРАММА ДЕКОДИРОВАНИЯ ДВИЖУЩИХСЯ ИЗОБРАЖЕНИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2768971&TypeFile=html	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	H04N19/52	PC4A Государственная регистрация договора об отчуждении исключительного права	27.07.2022 РД0403970	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	Годо Кайся АйПи Бридж 1 (JP)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
434	2773713	УСТРОЙСТВО КОНТРОЛЯ СХОДА ПОДВИЖНОГО СОСТАВА (УКСПС) И СПОСОБ ЕГО МОНТАЖА В РАБОЧЕЕ ПОЛОЖЕНИЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2773713&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ "" (ООО ""ИНФОТЕХ"") (RU)"	B61L3/04	PC4A Государственная регистрация договора об отчуждении исключительного права	26.01.2023 РД0421037	"Общество с ограниченной ответственностью ""Информационные технологии"" (RU)"	Фадеев Валерий Сергеевич (RU), Паладин Николай Михайлович (RU), Шаповалова Елена Александровна (RU)	Договор отчуждения	нет данных об условиях	121614, Москва, а/я 2, Якшину А.А.																																																																																		
435	2775647	Функционально-косметический протез кисти	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2775647&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский университет)» (RU)	A61F2/54	PC4A Государственная регистрация договора об отчуждении исключительного права	29.09.2022 РД0409783	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский авиационный институт (национальный исследовательский университет)"" (RU)"	"Федеральное государственное унитарное предприятие ""ЦИТО"" (RU)"	Договор отчуждения	нет данных об условиях	"127299, Москва, ул. Приорова, 12А, стр. 1, офис 47, ФГУП ""ЦИТО"""																																																																																		
436	2763301	Шаровой шарнир	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2763301&TypeFile=html	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (ООО ""ПРС"") (RU)"	F16C11/06	PC4A Государственная регистрация договора об отчуждении исключительного права	08.11.2022 РД0413483	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (RU)"	Павлов Сергей Викторович (RU)	Договор отчуждения	нет данных об условиях	195176, Санкт-Петербург, пр-т Металлистов, 25, корп. 1, кв. 117, Семенову Александру Георгиевичу (для Павлова Сергея Викторовича).																																																																																		
437	2763301	Шаровой шарнир	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2763301&TypeFile=html	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (ООО ""ПРС"") (RU)"	F16C11/06	QB4A Государственная регистрация предоставления права использования по договору	24.04.2023 РД0429577	Павлов Сергей Викторович (RU)	"Общество с ограниченной ответственностью ""ПетроРемСтрой"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
438	2781058	ШИХТА И СОСТАВ СТЕКЛА ДЛЯ СТЕКЛОКРИСТАЛЛИЧЕСКОГО МАТЕРИАЛА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2781058&TypeFile=html	Федоровская Валентина Григорьевна (RU),Радковский Иван Иванович (RU)	C03C10/06	PC4A Государственная регистрация договора об отчуждении исключительного права	27.06.2023 РД0435616	Федоровская Валентина Григорьевна (RU),Радковский Иван Иванович (RU)	Межидов Иса Умарович (RU), Федоровский Семён Сергеевич (RU), Радковский Иван Иванович (RU)	Договор отчуждения	нет данных об условиях	119454, Москва, ул. Удальцова, 32, Межидову И.У., Федоровскому С.С., Радковскому И.И.																																																																																		
439	2777043	СКВАЖИННЫЙ ЭЛЕКТРОКЛАПАН (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2777043&TypeFile=html	"Общество с ограниченной ответственностью ""НЕОВЭЛЛ"" (ООО ""НЕОВЭЛЛ"") (RU)"	E21B34/06	QB4A Государственная регистрация предоставления права использования по договору	14.03.2023 РД0425421	"Общество с ограниченной ответственностью ""НЕОВЭЛЛ"" (RU)"	"Общество с ограниченной ответственностью ""ЭЙДОС"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
440	2777043	СКВАЖИННЫЙ ЭЛЕКТРОКЛАПАН (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2777043&TypeFile=html	"Общество с ограниченной ответственностью ""НЕОВЭЛЛ"" (ООО ""НЕОВЭЛЛ"") (RU)"	E21B34/06	PC4A Государственная регистрация договора об отчуждении исключительного права	07.06.2023 РД0433935	"Общество с ограниченной ответственностью ""НЕОВЭЛЛ"" (RU)"	"Общество с ограниченной ответственностью ""ЭЙДОС"" (RU)"	Договор отчуждения	нет данных об условиях	"420107, Республика Татарстан, г. Казань, ул. Петербургская, 50, к. 23, оф. 33, ООО ""Эйдос"""																																																																																		
441	2772985	УСТРОЙСТВО КОДИРОВАНИЯ КАДРОВ, СПОСОБ КОДИРОВАНИЯ КАДРОВ, УСТРОЙСТВО ДЕКОДИРОВАНИЯ КАДРОВ И СПОСОБ ДЕКОДИРОВАНИЯ КАДРОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2772985&TypeFile=html	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	H04N19/52	PC4A Государственная регистрация договора об отчуждении исключительного права	27.07.2022 РД0403970	ДжейВиСиКЕНВУД КОРПОРЕЙШН (JP)	Годо Кайся АйПи Бридж 1 (JP)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Большая Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
442	2761815	"КОМПЛЕКТ ОБОРУДОВАНИЯ ДЛЯ ВЫРЕЗАНИЯ ""ОКНА"" В ВЫСОКОПРОЧНОЙ ОБСАДНОЙ КОЛОННЕ"	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2761815&TypeFile=html	Козлов Алексей Владимирович (RU)	E21B29/06	PC4A Государственная регистрация договора об отчуждении исключительного права	25.10.2022 РД0411951	Козлов Алексей Владимирович (RU)	"Акционерное общество ""Бурсервис-ЗБС"" (RU)"	Договор отчуждения	нет данных об условиях	"450065, Республика Башкортостан, г. Уфа, а/я 159, Исполняющему обязанности генерального директора АО ""Бурсервис-ЗБС"" Верхозину В.Ю."																																																																																		
443	2781918	Биоконсервант для ферментирования сенажа	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2781918&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный аграрный университет"" (RU)"	A23K30/15	PC4A Государственная регистрация договора об отчуждении исключительного права	31.10.2023 РД0447926	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный аграрный университет"" (RU)"	Пенкин Павел Владимирович (RU)	Договор отчуждения	нет данных об условиях	440014, Пензенская обл., г. Пенза, ул. Коннозаводская, 25/1, кв. 20, Пенкину Павлу Владимировичу																																																																																		
444	2766968	Гидравлический циркуляционный клапан	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2766968&TypeFile=html	Козлов Алексей Владимирович (RU)	E21B34/10	PC4A Государственная регистрация договора об отчуждении исключительного права	25.10.2023 РД0447438	Козлов Алексей Владимирович (RU)	"Акционерное общество ""Научно-производственное предприятие ""Бурсервис"" (RU)"	Договор отчуждения	нет данных об условиях	"450061, Республика Башкортостан, г. Уфа, ул. Свободы, д. 86, корп. 2, Генеральному директору       АО ""НПП ""Бурсервис"" Даутову М.Н."																																																																																		
445	2779847	Запирающее устройство с блокиратором с ключевым набором кода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2779847&TypeFile=html	"Общество с ограниченной ответственностью ""Валдай"" (RU)"	E05B63/00	PC4A Государственная регистрация договора об отчуждении исключительного права	25.01.2023 РД0420862	"Общество с ограниченной ответственностью ""Валдай"" (RU)"	Коротков Петр Анатольевич (RU)	Договор отчуждения	нет данных об условиях	424006, Республика Марий Эл, г. Йошкар-Ола, пр-кт Гагарина, д. 5, кв. 11, Короткову П.А.																																																																																		
446	2762711	ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2762711&TypeFile=html	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	E05B39/02	PC4A Государственная регистрация договора об отчуждении исключительного права	27.06.2022 РД0401132	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	Договор отчуждения	нет данных об условиях	"115201, Москва, а/я 76, ООО ""СотекКомЦентр"""																																																																																		
447	2770949	ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2770949&TypeFile=html	"Общество с ограниченной ответственностью ""СотекКомЦентр"", ООО ""СКЦ"" (RU)"	E05B39/00	PC4A Государственная регистрация договора об отчуждении исключительного права	27.06.2022 РД0401132	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	Договор отчуждения	нет данных об условиях	"115201, Москва, а/я 76, ООО ""СотекКомЦентр"""																																																																																		
448	2761237	ЗАПОРНО-ПЛОМБИРОВОЧНОЕ УСТРОЙСТВО	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2761237&TypeFile=html	"Общество с ограниченной ответственностью ""СотекКомЦентр"", ООО ""СКЦ"" (RU)"	E05B39/02	PC4A Государственная регистрация договора об отчуждении исключительного права	27.06.2022 РД0401132	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	"Общество с ограниченной ответственностью ""СотекКомЦентр"" (RU)"	Договор отчуждения	нет данных об условиях	"115201, Москва, а/я 76, ООО ""СотекКомЦентр"""																																																																																		
449	2780757	ИНТЕЛЛЕКТУАЛЬНАЯ СИСТЕМА УПРАВЛЕНИЯ ЭЛЕКТРОПРИВОДОМ ТРУБОПРОВОДНОЙ АРМАТУРЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2780757&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (Национальный исследовательский университет)"" (RU)"	G05B19/414	PC4A Государственная регистрация договора об отчуждении исключительного права	21.02.2023 РД0423840	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (Национальный исследовательский университет)"" (RU)"	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU), Общество с ограниченной ответственностью ""СЕВЕРМАШ"" (RU)"	Договор отчуждения	нет данных об условиях	105005, Москва, вн.тер.г. муниципальный округ Басманный, 2-я Бауманская ул., 5, стр. 1, МГТУ им. Н.Э. Баумана, Центр интеллектуальной собственности, для Нелюба																																																																																		
450	2762449	КАТАМАРАН	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2762449&TypeFile=html	Общество с ограниченной ответственностью «НПК Морсвязьавтоматика» (RU)	B63B1/10	PC4A Государственная регистрация договора об отчуждении исключительного права	07.09.2022 РД0407490	"Общество с ограниченной ответственностью ""НПК Морсвязьавтоматика"" (RU)"	"Общества с ограниченной ответственностью ""Эмпериум"" (RU)"	Договор отчуждения	нет данных об условиях	192177, Санкт-Петербург, Караваевская ул., 57, лит. А, каб. 109, генеральному директору Зюзину А.С.																																																																																		
